adjacent_land_output_valid_pixel_count,adjacent_land_transfer_absolute_sum_vs_reference,adjacent_land_transfer_comparison_pixel_count,adjacent_land_transfer_mean_vs_reference,adjacent_land_transfer_sum_vs_reference,allocated_radiance_over_water,allocated_radiance_over_water_share,allocated_radiance_total,allocation_proxy,array_shape,boundary_pixel_count,city_id,cutout_role,denominator_epsilon_reference,denominator_epsilon_relative,denominator_floor_pixel_count,denominator_instability_pixel_count,denominator_instability_threshold_relative,edge_padding,exact_conservation_assumed,fine_pixel_area_m2,formula,insufficient_proxy_threshold,interpretation,invalid_proxy_neighborhood_pixel_count,invalid_radiance_neighborhood_pixel_count,kernel_configuration,kernel_mass,kernel_parameter_name,kernel_parameter_value,kernel_resolution_m,kernel_semantics,kernel_shape,kernel_type,method_class,minimum_cell_proxy_support_fraction,minimum_valid_kernel_support_fraction,native_cell_count,negative_preclip_output_pixel_count,negative_radiance_input_pixel_count,negative_radiance_policy,operator_consistency_bias,operator_consistency_mae,operator_consistency_nmae_by_source_mean_absolute,operator_consistency_rmse,operator_consistency_sample_count,operator_consistency_source_mean_absolute,operator_name,output_nodata,overlap_record_count,positive_radiance_authority_insufficient_support_share,positive_radiance_authority_on_insufficient_proxy_support,positive_radiance_authority_total,positive_source_radiance_authority_over_water,positive_source_radiance_authority_over_water_share,positive_source_radiance_authority_total,proxy_mean_after_normalization,proxy_mean_before_normalization,proxy_normalization_divisor,proxy_normalization_support_pixel_count,radiance_quality,sigma_m,support_definition,support_fraction_tolerance,support_radius_m,truncate_sigma,valid_output_fraction,valid_output_pixel_count,water_output_valid_pixel_count,water_variant
5743,96485.57597637177,5743,0.40579469980687893,2330.4789609909058,109939.84187984467,0.09968310610558677,1102893.4207105637,built_form_primary,"[100, 100]",0,usa_new_york,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,15.424925493049622,28.359188059043884,0.23910267919032105,34.802183524569536,10000,118.60673479309082,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,1186067.375,259466.5333328247,0.2187620574712418,1186067.3479309082,1.5387529972360616,0.32880830560174884,0.2136849184521666,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,4049,combined_hard_persistent_sensitivity_only
5743,0.0,5743,0.0,0.0,118896.52509689331,0.10715073785457849,1109619.2847337723,built_form_primary,"[100, 100]",0,usa_new_york,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,15.064334016036987,28.400253388977053,0.2394489102032969,34.64995594776136,10000,118.60673479309082,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,1186067.375,259466.5333328247,0.2187620574712418,1186067.3479309082,1.6069729551065035,0.34953972433877667,0.2175143856843402,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,4049,soft_with_mapped_infrastructure_override
5743,,,,,100782.72430038452,0.09536615446518705,1056797.61195755,built_form_primary,"[100, 100]",0,usa_new_york,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,gaussian_fwhm_750m,1.0,fwhm_m,750.0,10.0,named_allocation_sensitivity_not_recovered_viirs_psf,"[257, 257]",gaussian,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,,,,,0,,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,1186067.375,259466.5333328247,0.2187620574712418,1186067.3479309082,1.5284500698468533,0.32626648070609554,0.21346231282314257,372100,strict,318.49567510800716,,1e-06,1280.0,4.0,1.0,10000,4049,combined_soft
4718,,,,,70088.12958240509,0.08583166403573014,816576.6138849258,built_form_primary,"[100, 100]",0,usa_new_york,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,1888,gaussian_fwhm_1000m,1.0,fwhm_m,1000.0,10.0,named_allocation_sensitivity_not_recovered_viirs_psf,"[341, 341]",gaussian,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,,,,,0,,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,1186067.375,259466.5333328247,0.2187620574712418,1186067.3479309082,1.5284500698468533,0.32626648070609554,0.21346231282314257,372100,strict,424.66090014400953,,1e-06,1700.0,4.0,0.8076,8076,3243,combined_soft
0,,,,,0.0,,0.0,built_form_primary,"[100, 100]",0,usa_new_york,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,10000,gaussian_fwhm_1500m,1.0,fwhm_m,1500.0,10.0,named_allocation_sensitivity_not_recovered_viirs_psf,"[511, 511]",gaussian,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,,,,,0,,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,1186067.375,259466.5333328247,0.2187620574712418,1186067.3479309082,1.5284500698468533,0.32626648070609554,0.21346231282314257,372100,strict,636.9913502160143,,1e-06,2550.0,4.0,0.0,0,0,combined_soft
5743,,,,,153120.916431427,0.14354284942319104,1066726.1869659424,s2_only_ablation,"[100, 100]",0,usa_new_york,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,12.545940004348754,28.48979583091736,0.24020386262734356,34.52687482863187,10000,118.60673479309082,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,1186067.375,259466.5333328247,0.2187620574712418,1186067.3479309082,1.1239318081212302,0.3794210833178041,0.33758371198489434,372092,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,4049,no_water_prior
5743,80372.02392864227,5743,5.438830072448454,31235.201106071472,112802.08689117432,0.10665041066061805,1057680.7552118301,s2_only_ablation,"[100, 100]",0,usa_new_york,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,15.68279688243866,27.73958509540558,0.23387866754613237,34.902729696296674,10000,118.60673479309082,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,1186067.375,259466.5333328247,0.2187620574712418,1186067.3479309082,1.1425205533244684,0.36425067257815025,0.31881324244351006,372092,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,4049,persistent_only_soft
5743,47432.24780845642,5743,2.655760585234262,15252.033041000366,131075.94401836395,0.12364483432865979,1060100.4460077286,s2_only_ablation,"[100, 100]",0,usa_new_york,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,13.932914720535278,28.218783520889282,0.23791889701808996,34.72672111265433,10000,118.60673479309082,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,1186067.375,259466.5333328247,0.2187620574712418,1186067.3479309082,1.14809927242723,0.3702756555213896,0.322511877762938,372092,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,4049,spectral_only_soft
5743,95505.93076229095,5743,5.037007067482915,28927.531588554382,115222.04233551025,0.10890990084949749,1057957.4624233246,s2_only_ablation,"[100, 100]",0,usa_new_york,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,15.815069997406006,27.72733470687866,0.23377538177110208,34.938330546686316,10000,118.60673479309082,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,1186067.375,259466.5333328247,0.2187620574712418,1186067.3479309082,1.135564429685133,0.3603161420592257,0.31730136819407767,372092,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,4049,combined_soft
5743,62888.3390455246,5743,5.895063055364924,33855.347126960754,105531.96526622772,0.10020508491637249,1053159.7808065414,s2_only_ablation,"[100, 100]",0,usa_new_york,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,15.028053547859193,28.027519805717468,0.23630630971008024,34.944293998919264,10000,118.60673479309082,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,1186067.375,259466.5333328247,0.2187620574712418,1186067.3479309082,1.141654806902221,0.3658081121128725,0.3204192069229485,372092,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,4049,combined_hard_persistent_sensitivity_only
5743,65058.93372344971,5743,4.453360207670764,25575.6476726532,125093.67717933655,0.11753692824771148,1064292.5508117676,s2_only_ablation,"[100, 100]",0,usa_new_york,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,14.804246753692627,27.832822994232178,0.23466477719656031,34.62938571300982,10000,118.60673479309082,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,1186067.375,259466.5333328247,0.2187620574712418,1186067.3479309082,1.1507940403327381,0.36633359328590404,0.3183311601297592,372092,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,4049,soft_with_mapped_infrastructure_override
5743,,,,,102664.26339530945,0.100288564341198,1023688.6335916519,s2_only_ablation,"[100, 100]",0,usa_new_york,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,gaussian_fwhm_750m,1.0,fwhm_m,750.0,10.0,named_allocation_sensitivity_not_recovered_viirs_psf,"[257, 257]",gaussian,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,,,,,0,,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,1186067.375,259466.5333328247,0.2187620574712418,1186067.3479309082,1.135564429685133,0.3603161420592257,0.31730136819407767,372092,strict,318.49567510800716,,1e-06,1280.0,4.0,1.0,10000,4049,combined_soft
4718,,,,,71524.57651138306,0.08963878795365782,797919.9422950745,s2_only_ablation,"[100, 100]",0,usa_new_york,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,1888,gaussian_fwhm_1000m,1.0,fwhm_m,1000.0,10.0,named_allocation_sensitivity_not_recovered_viirs_psf,"[341, 341]",gaussian,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,,,,,0,,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,1186067.375,259466.5333328247,0.2187620574712418,1186067.3479309082,1.135564429685133,0.3603161420592257,0.31730136819407767,372092,strict,424.66090014400953,,1e-06,1700.0,4.0,0.8076,8076,3243,combined_soft
0,,,,,0.0,,0.0,s2_only_ablation,"[100, 100]",0,usa_new_york,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,10000,gaussian_fwhm_1500m,1.0,fwhm_m,1500.0,10.0,named_allocation_sensitivity_not_recovered_viirs_psf,"[511, 511]",gaussian,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,,,,,0,,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,1186067.375,259466.5333328247,0.2187620574712418,1186067.3479309082,1.135564429685133,0.3603161420592257,0.31730136819407767,372092,strict,636.9913502160143,,1e-06,2550.0,4.0,0.0,0,0,combined_soft
5743,,,,,109792.01886844635,0.10149462191084724,1081752.0850009918,built_form_primary,"[100, 100]",0,usa_new_york,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,14.34305652923584,28.254817107391357,0.24444628819051012,34.91129906916048,10000,115.58701634025574,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,1155870.25,238231.89309310913,0.20610610139102586,1155870.1634025574,1.5284500698468533,0.32626648070609554,0.21346231282314257,372100,broad_sensitivity,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,4049,combined_soft
5743,,,,,144781.75171089172,0.11942474443122228,1212326.2427768707,built_form_primary,"[100, 100]",,usa_new_york,water_adjacent_infrastructure,,,,,,,False,100.0,,,diagnostic only; lower allocated-water radiance does not select a winner,,,native_vnp_footprint,,,,,actual_projected_source_cell_polygon_area_overlap_major_sensitivity,,native_vnp_footprint,native_footprint_allocation,1.0,,12,,,,0.43118178968628246,0.48875664298733074,0.004867956014468741,0.7076227055389752,12,100.40284701312582,native_vnp_footprint_area_overlap_sensitivity,,20520,,,,259466.5333328247,0.2187620574712418,1186067.3479309082,1.5284500698468533,0.32626648070609554,0.21346231282314257,372100,strict,,,1e-06,,,1.0,10000,4049,combined_soft
5743,,,,,153791.47775268555,0.1302545366235535,1180699.5882005692,s2_only_ablation,"[100, 100]",,usa_new_york,water_adjacent_infrastructure,,,,,,,False,100.0,,,diagnostic only; lower allocated-water radiance does not select a winner,,,native_vnp_footprint,,,,,actual_projected_source_cell_polygon_area_overlap_major_sensitivity,,native_vnp_footprint,native_footprint_allocation,1.0,,12,,,,0.43338759313337505,0.47906322955774766,0.004771410834457671,0.5984638442286804,12,100.4028464910419,native_vnp_footprint_area_overlap_sensitivity,,20520,,,,259466.5333328247,0.2187620574712418,1186067.3479309082,1.135564429685133,0.3603161420592257,0.31730136819407767,372092,strict,,,1e-06,,,1.0,10000,4049,combined_soft
0,,,,,0.0,0.0,622070.2194442749,uniform_normalized_convolution,"[100, 100]",0,india_delhi,dense_building,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,uniform_baseline,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-0.9649885223388672,3.5583670722961425,0.05768691731413755,4.220196200194481,10000,61.68412593307495,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,616841.3125,0.0,0.0,616841.2593307495,1.0,1.0,1.0,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,not_applicable
0,,,,,0.0,0.0,669776.3377375603,built_form_primary,"[100, 100]",0,india_delhi,dense_building,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-3.6776389308929445,4.962989130783081,0.08045812525847808,6.590058480113195,10000,61.68412593307495,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,616841.3125,0.0,0.0,616841.2593307495,1.4406098022218419,0.2960911330538363,0.20553180738301774,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,no_water_prior
0,,0,,,0.0,0.0,669776.5975518227,built_form_primary,"[100, 100]",0,india_delhi,dense_building,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-3.6776437934875488,4.962983798217773,0.08045803880892194,6.590055053492198,10000,61.68412593307495,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,616841.3125,0.0,0.0,616841.2593307495,1.4407106486087011,0.2960815022487441,0.2055107305317084,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,persistent_only_soft
0,,0,,,0.0,0.0,669846.3275156021,built_form_primary,"[100, 100]",0,india_delhi,dense_building,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-3.6618025352478027,4.9509242782592775,0.08026253437765904,6.577519696102492,10000,61.68412593307495,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,616841.3125,0.0,0.0,616841.2593307495,1.439547799421603,0.2956792848062364,0.20539733835104776,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,spectral_only_soft
0,,0,,,0.0,0.0,669846.5970273018,built_form_primary,"[100, 100]",0,india_delhi,dense_building,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-3.6618089111328125,4.950919146728515,0.08026245118719982,6.577516574397251,10000,61.68412593307495,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,616841.3125,0.0,0.0,616841.2593307495,1.4396469016243008,0.2956696708901147,0.20537652313260124,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,combined_soft
0,,0,,,0.0,0.0,669846.3275156021,built_form_primary,"[100, 100]",0,india_delhi,dense_building,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-3.6618025352478027,4.9509242782592775,0.08026253437765904,6.577519696102492,10000,61.68412593307495,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,616841.3125,0.0,0.0,616841.2593307495,1.439547799421603,0.2956792848062364,0.20539733835104776,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,combined_hard_persistent_sensitivity_only
0,,0,,,0.0,0.0,669776.3377375603,built_form_primary,"[100, 100]",0,india_delhi,dense_building,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-3.6776389308929445,4.962989130783081,0.08045812525847808,6.590058480113195,10000,61.68412593307495,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,616841.3125,0.0,0.0,616841.2593307495,1.4406098022218419,0.2960911330538363,0.20553180738301774,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,soft_with_mapped_infrastructure_override
0,,,,,0.0,0.0,690480.9910502434,built_form_primary,"[100, 100]",0,india_delhi,dense_building,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,gaussian_fwhm_750m,1.0,fwhm_m,750.0,10.0,named_allocation_sensitivity_not_recovered_viirs_psf,"[257, 257]",gaussian,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-4.663644072513986,5.834776735762564,0.0946931941696902,7.219291450365668,9604,61.61769900069739,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,616841.3125,0.0,0.0,616841.2593307495,1.4396469016243008,0.2956696708901147,0.20537652313260124,372100,strict,318.49567510800716,,1e-06,1280.0,4.0,1.0,10000,0,combined_soft
0,,,,,0.0,0.0,734477.601893425,built_form_primary,"[100, 100]",0,india_delhi,dense_building,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,gaussian_fwhm_1000m,1.0,fwhm_m,1000.0,10.0,named_allocation_sensitivity_not_recovered_viirs_psf,"[341, 341]",gaussian,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,,,,,0,,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,616841.3125,0.0,0.0,616841.2593307495,1.4396469016243008,0.2956696708901147,0.20537652313260124,372100,strict,424.66090014400953,,1e-06,1700.0,4.0,1.0,10000,0,combined_soft
0,,,,,0.0,0.0,808383.662322998,built_form_primary,"[100, 100]",0,india_delhi,dense_building,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,gaussian_fwhm_1500m,1.0,fwhm_m,1500.0,10.0,named_allocation_sensitivity_not_recovered_viirs_psf,"[511, 511]",gaussian,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,,,,,0,,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,616841.3125,0.0,0.0,616841.2593307495,1.4396469016243008,0.2956696708901147,0.20537652313260124,372100,strict,636.9913502160143,,1e-06,2550.0,4.0,1.0,10000,0,combined_soft
0,,,,,0.0,0.0,626492.23848629,s2_only_ablation,"[100, 100]",0,india_delhi,dense_building,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-1.4341301036834717,3.98073962059021,0.0645342632383114,4.812233458242273,10000,61.68412593307495,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,616841.3125,0.0,0.0,616841.2593307495,1.1850570421777835,0.41051494641755615,0.346409440773622,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,no_water_prior
0,,0,,,0.0,0.0,626497.8186750412,s2_only_ablation,"[100, 100]",0,india_delhi,dense_building,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-1.4342230823516846,3.9806552814483642,0.06453289596365896,4.812182769986184,10000,61.68412593307495,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,616841.3125,0.0,0.0,616841.2593307495,1.1882724981861341,0.4104842888573482,0.34544625142987945,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,persistent_only_soft
0,,0,,,0.0,0.0,626406.6770925522,s2_only_ablation,"[100, 100]",0,india_delhi,dense_building,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-1.4238052577972413,3.9785930614471434,0.06449946402359293,4.807930189283483,10000,61.68412593307495,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,616841.3125,0.0,0.0,616841.2593307495,1.1868143060960394,0.41038278754588314,0.3457851696451892,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,spectral_only_soft
